fold,epoch,train_mse,val_mse
1,1,0.8310512546568891,0.6643054872377558
1,2,0.7751995982135766,0.675102603100405
1,3,0.740223113983733,0.6319993480037864
1,4,0.7048266540238987,0.6131835762728582
1,5,0.685087831807135,0.6012824934347115
1,6,0.6742744313077849,0.6327751873056815
1,7,0.6630929820040022,0.6144524117632731
1,8,0.6490582392204306,0.6067335845781416
1,9,0.6314491581417186,0.5961459341787818
1,10,0.6259722083685836,0.5928147547426089
