fold,epoch,train_mse,val_mse
5,1,0.829445260327435,0.9310055901690988
5,2,0.7654635631730732,0.8748056886718647
5,3,0.7253910356079046,0.8410581607876935
5,4,0.6929616216954039,0.8798017757844122
5,5,0.6790988043835056,0.8334126125561624
5,6,0.6593063170192779,0.8352572509109633
5,7,0.652655905518925,0.8340075229442994
5,8,0.6376460729906428,0.8117502975531182
5,9,0.625189740027611,0.8464255636047924
5,10,0.6140732102897859,0.8309710921330544
