fold,epoch,train_mse,val_mse
3,1,0.8202321324432339,0.7565137657559573
3,2,0.7517464870414617,0.7524039346245938
3,3,0.7286729218904576,0.7300105749134597
3,4,0.7076714580352187,0.730816973080761
3,5,0.6801805931352106,0.7099947203973013
3,6,0.6592933584870108,0.6810515584320742
3,7,0.6396980749638373,0.7003254757769265
3,8,0.6257724069992956,0.6745134561999141
3,9,0.6142466666244174,0.7085775299199416
3,10,0.6018799083118355,0.6659853918657344
