fold,epoch,train_mse,val_mse
2,1,0.835371139240611,0.6824916980967
2,2,0.8036060326146972,0.6760454043718331
2,3,0.733441582122608,0.6607562098301726
2,4,0.6966730562293246,0.6729616813287876
2,5,0.6920984295388952,0.6294534937985757
2,6,0.6617490493651049,0.6412743170164746
2,7,0.6499795809594676,0.6318073439762217
2,8,0.6440184530500264,0.6330039946980184
2,9,0.6306394159189677,0.7257996180325303
2,10,0.6307428709896202,0.61844391834249
